"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"445","Pukekohe Ews","20160319:1200",0.72,1,"G","H"
"446","Pukekohe Ews","20160319:1300",1.24,1,"G","H"
"447","Pukekohe Ews","20160319:1400",1.37,1,"G","H"
"448","Pukekohe Ews","20160319:1500",0.57,1,"G","H"
"449","Pukekohe Ews","20160319:1600",1.27,1,"G","H"
"450","Pukekohe Ews","20160319:1700",0.7,1,"G","H"
"451","Pukekohe Ews","20160319:1800",0.73,1,"G","H"
"452","Pukekohe Ews","20160319:1900",0.47,1,"G","H"
"453","Pukekohe Ews","20160319:2000",0.06,1,"G","H"
"454","Pukekohe Ews","20160319:2100",0,1,"G","H"
"455","Pukekohe Ews","20160319:2200",0,1,"G","H"
"456","Pukekohe Ews","20160319:2300",0,1,"G","H"
"457","Pukekohe Ews","20160320:0000",0,1,"G","H"
"458","Pukekohe Ews","20160320:0100",0,1,"G","H"
"459","Pukekohe Ews","20160320:0200",0,1,"G","H"
"460","Pukekohe Ews","20160320:0300",0,1,"G","H"
"461","Pukekohe Ews","20160320:0400",0,1,"G","H"
"462","Pukekohe Ews","20160320:0500",0,1,"G","H"
"463","Pukekohe Ews","20160320:0600",0,1,"G","H"
"464","Pukekohe Ews","20160320:0700",0,1,"G","H"
"465","Pukekohe Ews","20160320:0800",0.05,1,"G","H"
"466","Pukekohe Ews","20160320:0900",0.53,1,"G","H"
"467","Pukekohe Ews","20160320:1000",0.92,1,"G","H"
"468","Pukekohe Ews","20160320:1100",1.32,1,"G","H"
"469","Pukekohe Ews","20160320:1200",1.85,1,"G","H"
"470","Pukekohe Ews","20160320:1300",1.22,1,"G","H"
"471","Pukekohe Ews","20160320:1400",2,1,"G","H"
"472","Pukekohe Ews","20160320:1500",1.63,1,"G","H"
"473","Pukekohe Ews","20160320:1600",0.93,1,"G","H"
"474","Pukekohe Ews","20160320:1700",1.16,1,"G","H"
"475","Pukekohe Ews","20160320:1800",0.61,1,"G","H"
"476","Pukekohe Ews","20160320:1900",0.27,1,"G","H"
"477","Pukekohe Ews","20160320:2000",0.04,1,"G","H"
"478","Pukekohe Ews","20160320:2100",0,1,"G","H"
"479","Pukekohe Ews","20160320:2200",0,1,"G","H"
"480","Pukekohe Ews","20160320:2300",0,1,"G","H"
"481","Pukekohe Ews","20160321:0000",0,1,"G","H"
"482","Pukekohe Ews","20160321:0100",0,1,"G","H"
"483","Pukekohe Ews","20160321:0200",0,1,"G","H"
"484","Pukekohe Ews","20160321:0300",0,1,"G","H"
"485","Pukekohe Ews","20160321:0400",0,1,"G","H"
"486","Pukekohe Ews","20160321:0500",0,1,"G","H"
"487","Pukekohe Ews","20160321:0600",0,1,"G","H"
"488","Pukekohe Ews","20160321:0700",0,1,"G","H"
"489","Pukekohe Ews","20160321:0800",0.06,1,"G","H"
"490","Pukekohe Ews","20160321:0900",0.56,1,"G","H"
"491","Pukekohe Ews","20160321:1000",1.23,1,"G","H"
"492","Pukekohe Ews","20160321:1100",1.68,1,"G","H"
"493","Pukekohe Ews","20160321:1200",0.87,1,"G","H"
"494","Pukekohe Ews","20160321:1300",1.84,1,"G","H"
"495","Pukekohe Ews","20160321:1400",1.74,1,"G","H"
"496","Pukekohe Ews","20160321:1500",2.44,1,"G","H"
"497","Pukekohe Ews","20160321:1600",2.79,1,"G","H"
"498","Pukekohe Ews","20160321:1700",1.4,1,"G","H"
"499","Pukekohe Ews","20160321:1800",0.51,1,"G","H"
"500","Pukekohe Ews","20160321:1900",0.4,1,"G","H"
"501","Pukekohe Ews","20160321:2000",0.03,1,"G","H"
"502","Pukekohe Ews","20160321:2100",0,1,"G","H"
"503","Pukekohe Ews","20160321:2200",0,1,"G","H"
"504","Pukekohe Ews","20160321:2300",0,1,"G","H"
"505","Pukekohe Ews","20160322:0000",0,1,"G","H"
"506","Pukekohe Ews","20160322:0100",0,1,"G","H"
"507","Pukekohe Ews","20160322:0200",0,1,"G","H"
"508","Pukekohe Ews","20160322:0300",0,1,"G","H"
"509","Pukekohe Ews","20160322:0400",0,1,"G","H"
"510","Pukekohe Ews","20160322:0500",0,1,"G","H"
"511","Pukekohe Ews","20160322:0600",0,1,"G","H"
"512","Pukekohe Ews","20160322:0700",0,1,"G","H"
"513","Pukekohe Ews","20160322:0800",0.08,1,"G","H"
"514","Pukekohe Ews","20160322:0900",0.42,1,"G","H"
"515","Pukekohe Ews","20160322:1000",1.09,1,"G","H"
"516","Pukekohe Ews","20160322:1100",1.72,1,"G","H"
"517","Pukekohe Ews","20160322:1200",2.32,1,"G","H"
"518","Pukekohe Ews","20160322:1300",2.63,1,"G","H"
"519","Pukekohe Ews","20160322:1400",1.8,1,"G","H"
"520","Pukekohe Ews","20160322:1500",1.93,1,"G","H"
"521","Pukekohe Ews","20160322:1600",2.52,1,"G","H"
"522","Pukekohe Ews","20160322:1700",1.51,1,"G","H"
"523","Pukekohe Ews","20160322:1800",0.83,1,"G","H"
"524","Pukekohe Ews","20160322:1900",0.44,1,"G","H"
"525","Pukekohe Ews","20160322:2000",0.02,1,"G","H"
"526","Pukekohe Ews","20160322:2100",0,1,"G","H"
"527","Pukekohe Ews","20160322:2200",0,1,"G","H"
"528","Pukekohe Ews","20160322:2300",0,1,"G","H"
"529","Pukekohe Ews","20160323:0000",0,1,"G","H"
"530","Pukekohe Ews","20160323:0100",0,1,"G","H"
"531","Pukekohe Ews","20160323:0200",0,1,"G","H"
"532","Pukekohe Ews","20160323:0300",0,1,"G","H"
"533","Pukekohe Ews","20160323:0400",0,1,"G","H"
"534","Pukekohe Ews","20160323:0500",0,1,"G","H"
"535","Pukekohe Ews","20160323:0600",0,1,"G","H"
"536","Pukekohe Ews","20160323:0700",0,1,"G","H"
"537","Pukekohe Ews","20160323:0800",0.02,1,"G","H"
"538","Pukekohe Ews","20160323:0900",0.19,1,"G","H"
"539","Pukekohe Ews","20160323:1000",0.32,1,"G","H"
"540","Pukekohe Ews","20160323:1100",0.64,1,"G","H"
"541","Pukekohe Ews","20160323:1200",0.56,1,"G","H"
"542","Pukekohe Ews","20160323:1300",0.39,1,"G","H"
"543","Pukekohe Ews","20160323:1400",0.33,1,"G","H"
"544","Pukekohe Ews","20160323:1500",0.36,1,"G","H"
"545","Pukekohe Ews","20160323:1600",0.43,1,"G","H"
"546","Pukekohe Ews","20160323:1700",0.23,1,"G","H"
"547","Pukekohe Ews","20160323:1800",0.13,1,"G","H"
"548","Pukekohe Ews","20160323:1900",0.07,1,"G","H"
"549","Pukekohe Ews","20160323:2000",0,1,"G","H"
"550","Pukekohe Ews","20160323:2100",0,1,"G","H"
"551","Pukekohe Ews","20160323:2200",0,1,"G","H"
"552","Pukekohe Ews","20160323:2300",0,1,"G","H"
"553","Pukekohe Ews","20160324:0000",0,1,"G","H"
"554","Pukekohe Ews","20160324:0100",0,1,"G","H"
"555","Pukekohe Ews","20160324:0200",0,1,"G","H"
"556","Pukekohe Ews","20160324:0300",0,1,"G","H"
"557","Pukekohe Ews","20160324:0400",0,1,"G","H"
"558","Pukekohe Ews","20160324:0500",0,1,"G","H"
"559","Pukekohe Ews","20160324:0600",0,1,"G","H"
"560","Pukekohe Ews","20160324:0700",0,1,"G","H"
"561","Pukekohe Ews","20160324:0800",0,1,"G","H"
"562","Pukekohe Ews","20160324:0900",0.04,1,"G","H"
"563","Pukekohe Ews","20160324:1000",0.3,1,"G","H"
"564","Pukekohe Ews","20160324:1100",0.49,1,"G","H"
"565","Pukekohe Ews","20160324:1200",0.71,1,"G","H"
"566","Pukekohe Ews","20160324:1300",0.51,1,"G","H"
"567","Pukekohe Ews","20160324:1400",0.68,1,"G","H"
"568","Pukekohe Ews","20160324:1500",0.53,1,"G","H"
"569","Pukekohe Ews","20160324:1600",0.56,1,"G","H"
"570","Pukekohe Ews","20160324:1700",0.37,1,"G","H"
"571","Pukekohe Ews","20160324:1800",0.35,1,"G","H"
"572","Pukekohe Ews","20160324:1900",0.44,1,"G","H"
"573","Pukekohe Ews","20160324:2000",0.05,1,"G","H"
"574","Pukekohe Ews","20160324:2100",0,1,"G","H"
"575","Pukekohe Ews","20160324:2200",0,1,"G","H"
"576","Pukekohe Ews","20160324:2300",0,1,"G","H"
"577","Pukekohe Ews","20160325:0000",0,1,"G","H"
"578","Pukekohe Ews","20160325:0100",0,1,"G","H"
"579","Pukekohe Ews","20160325:0200",0,1,"G","H"
"580","Pukekohe Ews","20160325:0300",0,1,"G","H"
"581","Pukekohe Ews","20160325:0400",0,1,"G","H"
"582","Pukekohe Ews","20160325:0500",0,1,"G","H"
"583","Pukekohe Ews","20160325:0600",0,1,"G","H"
"584","Pukekohe Ews","20160325:0700",0,1,"G","H"
"585","Pukekohe Ews","20160325:0800",0.05,1,"G","H"
"586","Pukekohe Ews","20160325:0900",0.29,1,"G","H"
"587","Pukekohe Ews","20160325:1000",1.41,1,"G","H"
"588","Pukekohe Ews","20160325:1100",1.03,1,"G","H"
"589","Pukekohe Ews","20160325:1200",1.58,1,"G","H"
"590","Pukekohe Ews","20160325:1300",1.73,1,"G","H"
"591","Pukekohe Ews","20160325:1400",1.39,1,"G","H"
"592","Pukekohe Ews","20160325:1500",1.2,1,"G","H"
"593","Pukekohe Ews","20160325:1600",0.75,1,"G","H"
"594","Pukekohe Ews","20160325:1700",1.64,1,"G","H"
"595","Pukekohe Ews","20160325:1800",1.18,1,"G","H"
"596","Pukekohe Ews","20160325:1900",0.69,1,"G","H"
"597","Pukekohe Ews","20160325:2000",0.02,1,"G","H"
"598","Pukekohe Ews","20160325:2100",0,1,"G","H"
"599","Pukekohe Ews","20160325:2200",0,1,"G","H"
"600","Pukekohe Ews","20160325:2300",0,1,"G","H"
"601","Pukekohe Ews","20160326:0000",0,1,"G","H"
"602","Pukekohe Ews","20160326:0100",0,1,"G","H"
"603","Pukekohe Ews","20160326:0200",0,1,"G","H"
"604","Pukekohe Ews","20160326:0300",0,1,"G","H"
"605","Pukekohe Ews","20160326:0400",0,1,"G","H"
"606","Pukekohe Ews","20160326:0500",0,1,"G","H"
"607","Pukekohe Ews","20160326:0600",0,1,"G","H"
"608","Pukekohe Ews","20160326:0700",0,1,"G","H"
"609","Pukekohe Ews","20160326:0800",0.02,1,"G","H"
"610","Pukekohe Ews","20160326:0900",0.34,1,"G","H"
"611","Pukekohe Ews","20160326:1000",0.45,1,"G","H"
"612","Pukekohe Ews","20160326:1100",1.26,1,"G","H"
"613","Pukekohe Ews","20160326:1200",1.66,1,"G","H"
"614","Pukekohe Ews","20160326:1300",1.04,1,"G","H"
"615","Pukekohe Ews","20160326:1400",1.48,1,"G","H"
"616","Pukekohe Ews","20160326:1500",2.27,1,"G","H"
"617","Pukekohe Ews","20160326:1600",1.9,1,"G","H"
"618","Pukekohe Ews","20160326:1700",1.02,1,"G","H"
"619","Pukekohe Ews","20160326:1800",0.62,1,"G","H"
"620","Pukekohe Ews","20160326:1900",0.26,1,"G","H"
"621","Pukekohe Ews","20160326:2000",0.01,1,"G","H"
"622","Pukekohe Ews","20160326:2100",0,1,"G","H"
"623","Pukekohe Ews","20160326:2200",0,1,"G","H"
"624","Pukekohe Ews","20160326:2300",0,1,"G","H"
"625","Pukekohe Ews","20160327:0000",0,1,"G","H"
"626","Pukekohe Ews","20160327:0100",0,1,"G","H"
"627","Pukekohe Ews","20160327:0200",0,1,"G","H"
"628","Pukekohe Ews","20160327:0300",0,1,"G","H"
"629","Pukekohe Ews","20160327:0400",0,1,"G","H"
"630","Pukekohe Ews","20160327:0500",0,1,"G","H"
"631","Pukekohe Ews","20160327:0600",0,1,"G","H"
"632","Pukekohe Ews","20160327:0700",0,1,"G","H"
"633","Pukekohe Ews","20160327:0800",0.07,1,"G","H"
"634","Pukekohe Ews","20160327:0900",0.52,1,"G","H"
"635","Pukekohe Ews","20160327:1000",0.71,1,"G","H"
"636","Pukekohe Ews","20160327:1100",1.16,1,"G","H"
"637","Pukekohe Ews","20160327:1200",1.11,1,"G","H"
"638","Pukekohe Ews","20160327:1300",2.23,1,"G","H"
"639","Pukekohe Ews","20160327:1400",2.4,1,"G","H"
"640","Pukekohe Ews","20160327:1500",2.18,1,"G","H"
"641","Pukekohe Ews","20160327:1600",2.41,1,"G","H"
"642","Pukekohe Ews","20160327:1700",1.93,1,"G","H"
"643","Pukekohe Ews","20160327:1800",1.04,1,"G","H"
"644","Pukekohe Ews","20160327:1900",0.39,1,"G","H"
"645","Pukekohe Ews","20160327:2000",0.02,1,"G","H"
"646","Pukekohe Ews","20160327:2100",0,1,"G","H"
"647","Pukekohe Ews","20160327:2200",0,1,"G","H"
"648","Pukekohe Ews","20160327:2300",0,1,"G","H"
"649","Pukekohe Ews","20160328:0000",0,1,"G","H"
"650","Pukekohe Ews","20160328:0100",0,1,"G","H"
"651","Pukekohe Ews","20160328:0200",0,1,"G","H"
"652","Pukekohe Ews","20160328:0300",0,1,"G","H"
"653","Pukekohe Ews","20160328:0400",0,1,"G","H"
"654","Pukekohe Ews","20160328:0500",0,1,"G","H"
"655","Pukekohe Ews","20160328:0600",0,1,"G","H"
"656","Pukekohe Ews","20160328:0700",0,1,"G","H"
"657","Pukekohe Ews","20160328:0800",0.04,1,"G","H"
"658","Pukekohe Ews","20160328:0900",0.52,1,"G","H"
"659","Pukekohe Ews","20160328:1000",0.81,1,"G","H"
"660","Pukekohe Ews","20160328:1100",1,1,"G","H"
"661","Pukekohe Ews","20160328:1200",1.7,1,"G","H"
"662","Pukekohe Ews","20160328:1300",2.02,1,"G","H"
"663","Pukekohe Ews","20160328:1400",2.78,1,"G","H"
"664","Pukekohe Ews","20160328:1500",1.77,1,"G","H"
"665","Pukekohe Ews","20160328:1600",1.3,1,"G","H"
"666","Pukekohe Ews","20160328:1700",1.67,1,"G","H"
"667","Pukekohe Ews","20160328:1800",0.95,1,"G","H"
"668","Pukekohe Ews","20160328:1900",0.22,1,"G","H"
"669","Pukekohe Ews","20160328:2000",0.01,1,"G","H"
"670","Pukekohe Ews","20160328:2100",0,1,"G","H"
"671","Pukekohe Ews","20160328:2200",0,1,"G","H"
"672","Pukekohe Ews","20160328:2300",0,1,"G","H"
"673","Pukekohe Ews","20160329:0000",0,1,"G","H"
"674","Pukekohe Ews","20160329:0100",0,1,"G","H"
"675","Pukekohe Ews","20160329:0200",0,1,"G","H"
"676","Pukekohe Ews","20160329:0300",0,1,"G","H"
"677","Pukekohe Ews","20160329:0400",0,1,"G","H"
"678","Pukekohe Ews","20160329:0500",0,1,"G","H"
"679","Pukekohe Ews","20160329:0600",0,1,"G","H"
"680","Pukekohe Ews","20160329:0700",0,1,"G","H"
"681","Pukekohe Ews","20160329:0800",0.03,1,"G","H"
"682","Pukekohe Ews","20160329:0900",0.41,1,"G","H"
"683","Pukekohe Ews","20160329:1000",1.22,1,"G","H"
"684","Pukekohe Ews","20160329:1100",1.86,1,"G","H"
"685","Pukekohe Ews","20160329:1200",2.41,1,"G","H"
"686","Pukekohe Ews","20160329:1300",2.64,1,"G","H"
"687","Pukekohe Ews","20160329:1400",2.46,1,"G","H"
"688","Pukekohe Ews","20160329:1500",2.66,1,"G","H"
"689","Pukekohe Ews","20160329:1600",2.32,1,"G","H"
"690","Pukekohe Ews","20160329:1700",1.79,1,"G","H"
"691","Pukekohe Ews","20160329:1800",1.06,1,"G","H"
"692","Pukekohe Ews","20160329:1900",0.44,1,"G","H"
"693","Pukekohe Ews","20160329:2000",0.01,1,"G","H"
"694","Pukekohe Ews","20160329:2100",0,1,"G","H"
"695","Pukekohe Ews","20160329:2200",0,1,"G","H"
"696","Pukekohe Ews","20160329:2300",0,1,"G","H"
"697","Pukekohe Ews","20160330:0000",0,1,"G","H"
"698","Pukekohe Ews","20160330:0100",0,1,"G","H"
"699","Pukekohe Ews","20160330:0200",0,1,"G","H"
"700","Pukekohe Ews","20160330:0300",0,1,"G","H"
"701","Pukekohe Ews","20160330:0400",0,1,"G","H"
"702","Pukekohe Ews","20160330:0500",0,1,"G","H"
"703","Pukekohe Ews","20160330:0600",0,1,"G","H"
"704","Pukekohe Ews","20160330:0700",0,1,"G","H"
"705","Pukekohe Ews","20160330:0800",0.02,1,"G","H"
"706","Pukekohe Ews","20160330:0900",0.56,1,"G","H"
"707","Pukekohe Ews","20160330:1000",0.98,1,"G","H"
"708","Pukekohe Ews","20160330:1100",1.76,1,"G","H"
"709","Pukekohe Ews","20160330:1200",2.01,1,"G","H"
"710","Pukekohe Ews","20160330:1300",2.41,1,"G","H"
"711","Pukekohe Ews","20160330:1400",2.22,1,"G","H"
"712","Pukekohe Ews","20160330:1500",2.43,1,"G","H"
"713","Pukekohe Ews","20160330:1600",2.28,1,"G","H"
"714","Pukekohe Ews","20160330:1700",1.72,1,"G","H"
"715","Pukekohe Ews","20160330:1800",1.02,1,"G","H"
"716","Pukekohe Ews","20160330:1900",0.42,1,"G","H"
"717","Pukekohe Ews","20160330:2000",0.01,1,"G","H"
"718","Pukekohe Ews","20160330:2100",0,1,"G","H"
"719","Pukekohe Ews","20160330:2200",0,1,"G","H"
"720","Pukekohe Ews","20160330:2300",0,1,"G","H"
"721","Pukekohe Ews","20160331:0000",0,1,"G","H"
"722","Pukekohe Ews","20160331:0100",0,1,"G","H"
"723","Pukekohe Ews","20160331:0200",0,1,"G","H"
"724","Pukekohe Ews","20160331:0300",0,1,"G","H"
"725","Pukekohe Ews","20160331:0400",0,1,"G","H"
"726","Pukekohe Ews","20160331:0500",0,1,"G","H"
"727","Pukekohe Ews","20160331:0600",0,1,"G","H"
"728","Pukekohe Ews","20160331:0700",0,1,"G","H"
"729","Pukekohe Ews","20160331:0800",0.02,1,"G","H"
"730","Pukekohe Ews","20160331:0900",0.29,1,"G","H"
"731","Pukekohe Ews","20160331:1000",0.98,1,"G","H"
"732","Pukekohe Ews","20160331:1100",1.17,1,"G","H"
"733","Pukekohe Ews","20160331:1200",1.12,1,"G","H"
"734","Pukekohe Ews","20160331:1300",1.44,1,"G","H"
"735","Pukekohe Ews","20160331:1400",0.59,1,"G","H"
"736","Pukekohe Ews","20160331:1500",0.67,1,"G","H"
"737","Pukekohe Ews","20160331:1600",0.99,1,"G","H"
"738","Pukekohe Ews","20160331:1700",0.42,1,"G","H"
"739","Pukekohe Ews","20160331:1800",0.58,1,"G","H"
"740","Pukekohe Ews","20160331:1900",0.1,1,"G","H"
"741","Pukekohe Ews","20160331:2000",0,1,"G","H"
"742","Pukekohe Ews","20160331:2100",0,1,"G","H"
"743","Pukekohe Ews","20160331:2200",0,1,"G","H"
"744","Pukekohe Ews","20160331:2300",0,1,"G","H"
"745","Pukekohe Ews","20160401:0000",0,1,"G","H"
"746","Pukekohe Ews","20160401:0100",0,1,"G","H"
"747","Pukekohe Ews","20160401:0200",0,1,"G","H"
"748","Pukekohe Ews","20160401:0300",0,1,"G","H"
"749","Pukekohe Ews","20160401:0400",0,1,"G","H"
"750","Pukekohe Ews","20160401:0500",0,1,"G","H"
"751","Pukekohe Ews","20160401:0600",0,1,"G","H"
"752","Pukekohe Ews","20160401:0700",0,1,"G","H"
"753","Pukekohe Ews","20160401:0800",0.01,1,"G","H"
"754","Pukekohe Ews","20160401:0900",0.13,1,"G","H"
"755","Pukekohe Ews","20160401:1000",0.48,1,"G","H"
"756","Pukekohe Ews","20160401:1100",0.76,1,"G","H"
"757","Pukekohe Ews","20160401:1200",0.78,1,"G","H"
"758","Pukekohe Ews","20160401:1300",0.94,1,"G","H"
"759","Pukekohe Ews","20160401:1400",1.58,1,"G","H"
"760","Pukekohe Ews","20160401:1500",1.23,1,"G","H"
"761","Pukekohe Ews","20160401:1600",0.74,1,"G","H"
"762","Pukekohe Ews","20160401:1700",0.42,1,"G","H"
"763","Pukekohe Ews","20160401:1800",0.15,1,"G","H"
"764","Pukekohe Ews","20160401:1900",0.08,1,"G","H"
"765","Pukekohe Ews","20160401:2000",0,1,"G","H"
"766","Pukekohe Ews","20160401:2100",0,1,"G","H"
"767","Pukekohe Ews","20160401:2200",0,1,"G","H"
"768","Pukekohe Ews","20160401:2300",0,1,"G","H"
"769","Pukekohe Ews","20160402:0000",0,1,"G","H"
"770","Pukekohe Ews","20160402:0100",0,1,"G","H"
"771","Pukekohe Ews","20160402:0200",0,1,"G","H"
"772","Pukekohe Ews","20160402:0300",0,1,"G","H"
"773","Pukekohe Ews","20160402:0400",0,1,"G","H"
"774","Pukekohe Ews","20160402:0500",0,1,"G","H"
"775","Pukekohe Ews","20160402:0600",0,1,"G","H"
"776","Pukekohe Ews","20160402:0700",0,1,"G","H"
"777","Pukekohe Ews","20160402:0800",0.01,1,"G","H"
"778","Pukekohe Ews","20160402:0900",0.12,1,"G","H"
"779","Pukekohe Ews","20160402:1000",0.33,1,"G","H"
"780","Pukekohe Ews","20160402:1100",0.8,1,"G","H"
"781","Pukekohe Ews","20160402:1200",1.72,1,"G","H"
"782","Pukekohe Ews","20160402:1300",1.81,1,"G","H"
"783","Pukekohe Ews","20160402:1400",2.04,1,"G","H"
"784","Pukekohe Ews","20160402:1500",1.55,1,"G","H"
"785","Pukekohe Ews","20160402:1600",2.22,1,"G","H"
"786","Pukekohe Ews","20160402:1700",1.58,1,"G","H"
"787","Pukekohe Ews","20160402:1800",0.95,1,"G","H"
"788","Pukekohe Ews","20160402:1900",0.36,1,"G","H"
"789","Pukekohe Ews","20160402:2000",0.01,1,"G","H"
"790","Pukekohe Ews","20160402:2100",0,1,"G","H"
"791","Pukekohe Ews","20160402:2200",0,1,"G","H"
"792","Pukekohe Ews","20160402:2300",0,1,"G","H"
"793","Pukekohe Ews","20160403:0000",0,1,"G","H"
"794","Pukekohe Ews","20160403:0100",0,1,"G","H"
"795","Pukekohe Ews","20160403:0200",0,1,"G","H"
"796","Pukekohe Ews","20160403:0200",0,1,"G","H"
"797","Pukekohe Ews","20160403:0300",0,1,"G","H"
"798","Pukekohe Ews","20160403:0400",0,1,"G","H"
"799","Pukekohe Ews","20160403:0500",0,1,"G","H"
"800","Pukekohe Ews","20160403:0600",0,1,"G","H"
"801","Pukekohe Ews","20160403:0700",0.02,1,"G","H"
"802","Pukekohe Ews","20160403:0800",0.2,1,"G","H"
"803","Pukekohe Ews","20160403:0900",0.6,1,"G","H"
"804","Pukekohe Ews","20160403:1000",0.83,1,"G","H"
"805","Pukekohe Ews","20160403:1100",1.49,1,"G","H"
"806","Pukekohe Ews","20160403:1200",1.8,1,"G","H"
"807","Pukekohe Ews","20160403:1300",1.31,1,"G","H"
"808","Pukekohe Ews","20160403:1400",1.61,1,"G","H"
"809","Pukekohe Ews","20160403:1500",1.72,1,"G","H"
"810","Pukekohe Ews","20160403:1600",1.21,1,"G","H"
"811","Pukekohe Ews","20160403:1700",0.48,1,"G","H"
"812","Pukekohe Ews","20160403:1800",0.25,1,"G","H"
"813","Pukekohe Ews","20160403:1900",0,1,"G","H"
"814","Pukekohe Ews","20160403:2000",0,1,"G","H"
"815","Pukekohe Ews","20160403:2100",0,1,"G","H"
"816","Pukekohe Ews","20160403:2200",0,1,"G","H"
"817","Pukekohe Ews","20160403:2300",0,1,"G","H"
"818","Pukekohe Ews","20160404:0000",0,1,"G","H"
"819","Pukekohe Ews","20160404:0100",0,1,"G","H"
"820","Pukekohe Ews","20160404:0200",0,1,"G","H"
"821","Pukekohe Ews","20160404:0300",0,1,"G","H"
"822","Pukekohe Ews","20160404:0400",0,1,"G","H"
"823","Pukekohe Ews","20160404:0500",0,1,"G","H"
"824","Pukekohe Ews","20160404:0600",0,1,"G","H"
"825","Pukekohe Ews","20160404:0700",0.02,1,"G","H"
"826","Pukekohe Ews","20160404:0800",0.43,1,"G","H"
"827","Pukekohe Ews","20160404:0900",0.62,1,"G","H"
"828","Pukekohe Ews","20160404:1000",1.37,1,"G","H"
"829","Pukekohe Ews","20160404:1100",1.54,1,"G","H"
"830","Pukekohe Ews","20160404:1200",2.16,1,"G","H"
"831","Pukekohe Ews","20160404:1300",2.17,1,"G","H"
"832","Pukekohe Ews","20160404:1400",1.85,1,"G","H"
"833","Pukekohe Ews","20160404:1500",2,1,"G","H"
"834","Pukekohe Ews","20160404:1600",1.59,1,"G","H"
"835","Pukekohe Ews","20160404:1700",0.78,1,"G","H"
"836","Pukekohe Ews","20160404:1800",0.26,1,"G","H"
"837","Pukekohe Ews","20160404:1900",0.01,1,"G","H"
"838","Pukekohe Ews","20160404:2000",0,1,"G","H"
"839","Pukekohe Ews","20160404:2100",0,1,"G","H"
"840","Pukekohe Ews","20160404:2200",0,1,"G","H"
"841","Pukekohe Ews","20160404:2300",0,1,"G","H"
"842","Pukekohe Ews","20160405:0000",0,1,"G","H"
"843","Pukekohe Ews","20160405:0100",0,1,"G","H"
"844","Pukekohe Ews","20160405:0200",0,1,"G","H"
"845","Pukekohe Ews","20160405:0300",0,1,"G","H"
"846","Pukekohe Ews","20160405:0400",0,1,"G","H"
"847","Pukekohe Ews","20160405:0500",0,1,"G","H"
"848","Pukekohe Ews","20160405:0600",0,1,"G","H"
"849","Pukekohe Ews","20160405:0700",0.02,1,"G","H"
"850","Pukekohe Ews","20160405:0800",0.46,1,"G","H"
"851","Pukekohe Ews","20160405:0900",1.19,1,"G","H"
"852","Pukekohe Ews","20160405:1000",1.75,1,"G","H"
"853","Pukekohe Ews","20160405:1100",1.98,1,"G","H"
"854","Pukekohe Ews","20160405:1200",2.49,1,"G","H"
"855","Pukekohe Ews","20160405:1300",2.3,1,"G","H"
"856","Pukekohe Ews","20160405:1400",1.42,1,"G","H"
"857","Pukekohe Ews","20160405:1500",1.67,1,"G","H"
"858","Pukekohe Ews","20160405:1600",1.64,1,"G","H"
"859","Pukekohe Ews","20160405:1700",0.94,1,"G","H"
"860","Pukekohe Ews","20160405:1800",0.33,1,"G","H"
"861","Pukekohe Ews","20160405:1900",0.01,1,"G","H"
"862","Pukekohe Ews","20160405:2000",0,1,"G","H"
"863","Pukekohe Ews","20160405:2100",0,1,"G","H"
"864","Pukekohe Ews","20160405:2200",0,1,"G","H"
"865","Pukekohe Ews","20160405:2300",0,1,"G","H"
"866","Pukekohe Ews","20160406:0000",0,1,"G","H"
"867","Pukekohe Ews","20160406:0100",0,1,"G","H"
"868","Pukekohe Ews","20160406:0200",0,1,"G","H"
"869","Pukekohe Ews","20160406:0300",0,1,"G","H"
"870","Pukekohe Ews","20160406:0400",0,1,"G","H"
"871","Pukekohe Ews","20160406:0500",0,1,"G","H"
"872","Pukekohe Ews","20160406:0600",0,1,"G","H"
"873","Pukekohe Ews","20160406:0700",0.02,1,"G","H"
"874","Pukekohe Ews","20160406:0800",0.44,1,"G","H"
"875","Pukekohe Ews","20160406:0900",1.12,1,"G","H"
"876","Pukekohe Ews","20160406:1000",1.76,1,"G","H"
"877","Pukekohe Ews","20160406:1100",2.13,1,"G","H"
"878","Pukekohe Ews","20160406:1200",2.42,1,"G","H"
"879","Pukekohe Ews","20160406:1300",2.64,1,"G","H"
"880","Pukekohe Ews","20160406:1400",2.51,1,"G","H"
"881","Pukekohe Ews","20160406:1500",2.17,1,"G","H"
"882","Pukekohe Ews","20160406:1600",1.63,1,"G","H"
"883","Pukekohe Ews","20160406:1700",0.92,1,"G","H"
"884","Pukekohe Ews","20160406:1800",0.3,1,"G","H"
"885","Pukekohe Ews","20160406:1900",0.01,1,"G","H"
"886","Pukekohe Ews","20160406:2000",0,1,"G","H"
"887","Pukekohe Ews","20160406:2100",0,1,"G","H"
"888","Pukekohe Ews","20160406:2200",0,1,"G","H"
"889","Pukekohe Ews","20160406:2300",0,1,"G","H"
"890","Pukekohe Ews","20160407:0000",0,1,"G","H"
"891","Pukekohe Ews","20160407:0100",0,1,"G","H"
